>Enter w1:3
w 1:3
Joint command
     JT1       JT2       JT3       JT4       JT5       JT6       JT7  
     0.000    50.403   100.200  -122.575     0.000  -130.941   -10.139
     0.000    52.573   100.200  -123.262     0.000  -131.445    -8.929
     0.000    54.772   100.200  -124.145     0.000  -131.816    -7.647
     0.000    56.961   100.200  -125.195     0.000  -132.056    -6.316
     0.000    59.101   100.200  -126.375     0.000  -132.175    -4.962
     0.000    61.155   100.200  -127.642     0.000  -132.186    -3.614
     0.000    63.087   100.200  -128.947     0.000  -132.108    -2.303
     0.000    64.866   100.200  -130.243     0.000  -131.964    -1.060
     0.000    66.465   100.200  -131.484     0.000  -131.775     0.085
     0.000    67.864   100.200  -132.626     0.000  -131.566     1.109
     0.000    69.049   100.200  -133.635     0.000  -131.357     1.993
     0.000    70.015   100.200  -134.486     0.000  -131.164     2.724
     0.000    70.768   100.200  -135.165     0.000  -131.001     3.300
     0.000    71.320   100.200  -135.673     0.000  -130.875     3.726
     0.000    71.693   100.200  -136.021     0.000  -130.785     4.016
     0.000    71.917   100.200  -136.232     0.000  -130.730     4.191
     0.000    72.027   100.200  -136.336     0.000  -130.703     4.277
     0.000    72.063   100.200  -136.369     0.000  -130.694     4.304
     0.000    72.066   100.200  -136.372     0.000  -130.693     4.307
     0.000    72.066   100.200  -136.372     0.000  -130.693     4.307
     0.000    72.066   100.200  -136.372     0.000  -130.693     4.307
     0.000    72.066   100.200  -136.372     0.000  -130.693     4.307
     0.000    72.066   100.200  -136.372     0.000  -130.693     4.307
     0.000    72.066   100.200  -136.372     0.000  -130.693     4.307
     0.000    72.066   100.200  -136.372     0.000  -130.693     4.307
     0.000    72.066   100.200  -136.372     0.000  -130.693     4.307
     0.000    72.064   100.367  -136.372     0.000  -130.692     4.308
     0.000    72.048   101.658  -136.367     0.000  -130.681     4.319
     0.000    72.025   103.230  -136.349     0.000  -130.681     4.310
     0.000    71.994   104.807  -136.311     0.000  -130.703     4.264
     0.000    71.978   105.664  -136.289     0.000  -130.715     4.238
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.977   105.700  -136.288     0.000  -130.716     4.237
     0.000    71.974   105.700  -136.286     0.000  -130.716     4.235
     0.000    71.945   105.700  -136.258     0.000  -130.723     4.212
     0.000    71.854   105.700  -136.172     0.000  -130.746     4.141
     0.000    71.668   105.700  -135.998     0.000  -130.791     3.996
     0.000    71.357   105.700  -135.707     0.000  -130.866     3.755
     0.000    70.895   105.700  -135.281     0.000  -130.973     3.398
     0.000    70.262   105.700  -134.707     0.000  -131.112     2.912
     0.000    69.444   105.700  -133.980     0.000  -131.280     2.291
     0.000    68.434   105.700  -133.107     0.000  -131.469     1.533
     0.000    67.233   105.700  -132.105     0.000  -131.665     0.645
     0.000    65.848   105.700  -130.997     0.000  -131.855    -0.360
     0.000    64.291   105.700  -129.815     0.000  -132.018    -1.466
     0.000    62.582   105.700  -128.596     0.000  -132.137    -2.650
     0.000    60.744   105.700  -127.378     0.000  -132.192    -3.887
     0.000    58.803   105.700  -126.203     0.000  -132.165    -5.153
     0.000    56.790   105.700  -125.108     0.000  -132.042    -6.422
     0.000    54.736   105.700  -124.129     0.000  -131.811    -7.668
     0.000    52.673   105.700  -123.298     0.000  -131.465    -8.872
     0.000    50.633   105.700  -122.638     0.000  -131.001   -10.013
     0.000    48.646   105.700  -122.169     0.000  -130.423   -11.077
     0.000    46.742   105.700  -121.900     0.000  -129.737   -12.053
     0.000    44.965   105.700  -121.832     0.000  -128.966   -12.923
     0.000    43.372   105.700  -121.950     0.000  -128.148   -13.670
     0.000    41.951   105.700  -122.225     0.000  -127.301   -14.307
     0.000    40.691   105.700  -122.630     0.000  -126.438   -14.848
     0.000    39.580   105.700  -123.142     0.000  -125.572   -15.304
     0.000    38.606   105.700  -123.739     0.000  -124.711   -15.687
     0.000    37.758   105.700  -124.400     0.000  -123.866   -16.005
     0.000    37.024   105.700  -125.107     0.000  -123.044   -16.266
     0.000    36.394   105.700  -125.841     0.000  -122.253   -16.478
     0.000    35.856   105.700  -126.586     0.000  -121.486   -16.647
     0.000    35.342   105.700  -127.315     0.000  -120.445   -16.784
     0.000    34.819   105.700  -128.012     0.000  -119.011   -16.898
     0.000    34.278   105.700  -128.661     0.000  -117.191   -16.992
     0.000    33.712   105.700  -129.250     0.000  -114.988   -17.072
     0.000    33.113   105.700  -129.767     0.000  -112.408   -17.142
     0.000    32.474   105.700  -130.202     0.000  -109.453   -17.206
     0.000    31.789   105.700  -130.544     0.000  -106.127   -17.268
     0.000    31.053   105.700  -130.786     0.000  -102.435   -17.330
     0.000    30.263   105.700  -130.922     0.000   -98.376   -17.395
     0.000    29.415   105.700  -130.947     0.000   -93.955   -17.465
     0.000    28.507   105.700  -130.859     0.000   -89.171   -17.540
     0.000    27.581   105.700  -130.646     0.000   -84.297   -17.607
     0.000    26.693   105.700  -130.206     0.000   -79.740   -17.633
     0.000    25.844   105.700  -129.530     0.000   -75.510   -17.619
     0.000    25.035   105.700  -128.618     0.000   -71.607   -17.562
     0.000    24.264   105.700  -127.472     0.000   -68.030   -17.465
     0.000    23.534   105.700  -126.089     0.000   -64.780   -17.326
     0.000    22.842   105.700  -124.472     0.000   -61.856   -17.146
     0.000    22.190   105.700  -122.618     0.000   -59.260   -16.924
     0.000    21.578   105.700  -120.530     0.000   -56.990   -16.661
     0.000    21.004   105.700  -118.206     0.000   -55.046   -16.357
     0.000    20.471   105.700  -115.646     0.000   -53.430   -16.011
     0.000    19.966   105.700  -112.849     0.000   -52.084   -15.625
     0.000    19.427   105.700  -109.806     0.000   -50.680   -15.204
     0.000    18.845   105.700  -106.514     0.000   -49.160   -14.748
     0.000    18.218   105.700  -102.974     0.000   -47.526   -14.258
     0.000    17.548   105.700   -99.185     0.000   -45.778   -13.733
     0.000    16.834   105.700   -95.148     0.000   -43.914   -13.174
     0.000    16.076   105.700   -90.862     0.000   -41.936   -12.581
     0.000    15.273   105.700   -86.328     0.000   -39.844   -11.953
     0.000    14.427   105.700   -81.545     0.000   -37.636   -11.291
     0.000    13.537   105.700   -76.514     0.000   -35.314   -10.594
     0.000    12.603   105.700   -71.234     0.000   -32.877    -9.863
     0.000    11.625   105.700   -65.707     0.000   -30.326    -9.098
     0.000    10.637   105.700   -60.124     0.000   -27.750    -8.325
     0.000     9.692   105.700   -54.783     0.000   -25.284    -7.585
     0.000     8.791   105.700   -49.689     0.000   -22.934    -6.880
     0.000     7.934   105.700   -44.845     0.000   -20.698    -6.209
     0.000     7.121   105.700   -40.248     0.000   -18.576    -5.573
     0.000     6.352   105.700   -35.901     0.000   -16.570    -4.971
     0.000     5.626   105.700   -31.801     0.000   -14.677    -4.403
     0.000     4.945   105.700   -27.950     0.000   -12.900    -3.870
     0.000     4.308   105.700   -24.348     0.000   -11.237    -3.371
     0.000     3.714   105.700   -20.994     0.000    -9.689    -2.907
     0.000     3.165   105.700   -17.888     0.000    -8.256    -2.477
     0.000     2.659   105.700   -15.031     0.000    -6.937    -2.081
     0.000     2.198   105.700   -12.422     0.000    -5.733    -1.720
     0.000     1.780   105.700   -10.062     0.000    -4.644    -1.393
     0.000     1.407   105.700    -7.950     0.000    -3.669    -1.101
     0.000     1.077   105.700    -6.087     0.000    -2.809    -0.843
     0.000     0.791   105.700    -4.472     0.000    -2.064    -0.619
     0.000     0.549   105.700    -3.106     0.000    -1.433    -0.430
     0.000     0.352   105.700    -1.988     0.000    -0.917    -0.275
     0.000     0.198   105.700    -1.118     0.000    -0.516    -0.155
     0.000     0.088   105.669    -0.497     0.000    -0.229    -0.069
     0.000     0.022   104.936    -0.124     0.000    -0.057    -0.017
     0.000     0.000   103.225     0.000     0.000     0.000     0.000
     0.000     0.000   101.300     0.000     0.000     0.000     0.000
     0.000    -0.021   100.322     0.121     0.000     0.056     0.017
     0.000    -0.117   100.200     0.659     0.000     0.304     0.091
     0.000    -0.288   100.200     1.628     0.000     0.752     0.225
     0.000    -0.536   100.200     3.028     0.000     1.398     0.419
     0.000    -0.860   100.200     4.858     0.000     2.242     0.673
     0.000    -1.260   100.200     7.119     0.000     3.286     0.986
     0.000    -1.736   100.200     9.811     0.000     4.528     1.358
     0.000    -2.288   100.200    12.933     0.000     5.969     1.791
     0.000    -2.917   100.200    16.486     0.000     7.609     2.283
     0.000    -3.621   100.200    20.469     0.000     9.447     2.834
     0.000    -4.402   100.200    24.883     0.000    11.484     3.445
     0.000    -5.260   100.200    29.728     0.000    13.720     4.116
     0.000    -6.193   100.200    35.003     0.000    16.155     4.847
     0.000    -7.202   100.200    40.709     0.000    18.789     5.637
     0.000    -8.288   100.200    46.846     0.000    21.621     6.486
     0.000    -9.450   100.200    53.413     0.000    24.652     7.396
     0.000   -10.688   100.200    60.411     0.000    27.882     8.365
     0.000   -11.990   100.200    67.772     0.000    31.280     9.384
     0.000   -13.266   100.200    74.881     0.000    34.656    10.366
     0.000   -14.502   100.200    81.564     0.000    38.029    11.286
     0.000   -15.699   100.200    87.823     0.000    41.398    12.143
